"ADM2_PCODE","ADM2_EN","collection_date","agesex","mau_lower","pop_mau_lower"
"PS0265","Deir Al-Balah","2023-10-13","F_18Plus",3600,84876.6361641718
"PS0265","Deir Al-Balah","2023-10-13","F_20Plus",3400,78466.5406176216
"PS0265","Deir Al-Balah","2023-10-13","M_18Plus",4900,84677.2940703442
"PS0265","Deir Al-Balah","2023-10-13","M_20Plus",4500,78083.0071861225
"PS0265","Deir Al-Balah","2023-10-13","T_18Plus",8600,169553.930234516
"PS0265","Deir Al-Balah","2023-10-13","T_20Plus",7900,156549.547803744
"PS0260","Gaza","2023-10-13","F_18Plus",22000,196778.442832822
"PS0260","Gaza","2023-10-13","F_20Plus",20700,181917.243366575
"PS0260","Gaza","2023-10-13","M_18Plus",30100,201090.006601582
"PS0260","Gaza","2023-10-13","M_20Plus",27800,185430.021151654
"PS0260","Gaza","2023-10-13","T_18Plus",52000,397868.449434403
"PS0260","Gaza","2023-10-13","T_20Plus",48300,367347.264518229
"PS0270","Khan Younis","2023-10-13","F_18Plus",9100,115573.000691403
"PS0270","Khan Younis","2023-10-13","F_20Plus",8500,106844.639030127
"PS0270","Khan Younis","2023-10-13","M_18Plus",12200,117362.019971201
"PS0270","Khan Younis","2023-10-13","M_20Plus",11100,108222.393610928
"PS0270","Khan Younis","2023-10-13","T_18Plus",21500,232935.020662603
"PS0270","Khan Younis","2023-10-13","T_20Plus",19900,215067.032641055
"PS0255","North Gaza","2023-10-13","F_18Plus",5400,116703.066115806
"PS0255","North Gaza","2023-10-13","F_20Plus",5000,107889.359091287
"PS0255","North Gaza","2023-10-13","M_18Plus",7700,119336.369091462
"PS0255","North Gaza","2023-10-13","M_20Plus",7000,110042.989299983
"PS0255","North Gaza","2023-10-13","T_18Plus",13200,236039.435207268
"PS0255","North Gaza","2023-10-13","T_20Plus",12100,217932.34839127
"PS0275","Rafah","2023-10-13","F_18Plus",6000,73017.7160681253
"PS0275","Rafah","2023-10-13","F_20Plus",5600,67503.235785445
"PS0275","Rafah","2023-10-13","M_18Plus",8300,73193.7496880422
"PS0275","Rafah","2023-10-13","M_20Plus",7600,67493.7496009599
"PS0275","Rafah","2023-10-13","T_18Plus",14300,146211.465756168
"PS0275","Rafah","2023-10-13","T_20Plus",13000,134996.985386405
"PS0265","Deir Al-Balah","2023-10-14","F_18Plus",3600,85383.4934506865
"PS0265","Deir Al-Balah","2023-10-14","F_20Plus",3300,77151.079019026
"PS0265","Deir Al-Balah","2023-10-14","M_18Plus",4900,84825.6979027014
"PS0265","Deir Al-Balah","2023-10-14","M_20Plus",4400,76738.6047844992
"PS0265","Deir Al-Balah","2023-10-14","T_18Plus",8400,166850.287951178
"PS0265","Deir Al-Balah","2023-10-14","T_20Plus",7800,155535.021004182
"PS0260","Gaza","2023-10-14","F_18Plus",22000,197953.543450451
"PS0260","Gaza","2023-10-14","F_20Plus",20700,184287.696599615
"PS0260","Gaza","2023-10-14","M_18Plus",30100,201442.433163579
"PS0260","Gaza","2023-10-14","M_20Plus",27800,186379.118415984
"PS0260","Gaza","2023-10-14","T_18Plus",51900,400075.337412239
"PS0260","Gaza","2023-10-14","T_20Plus",48200,368880.400697328
"PS0270","Khan Younis","2023-10-14","F_18Plus",8900,113707.93282382
"PS0270","Khan Younis","2023-10-14","F_20Plus",8300,105690.11689626
"PS0270","Khan Younis","2023-10-14","M_18Plus",12000,115640.366989375
"PS0270","Khan Younis","2023-10-14","M_20Plus",10900,106816.380987693
"PS0270","Khan Younis","2023-10-14","T_18Plus",21100,230312.254967166
"PS0270","Khan Younis","2023-10-14","T_20Plus",19500,212062.677877562
"PS0255","North Gaza","2023-10-14","F_18Plus",5300,115225.907374406
"PS0255","North Gaza","2023-10-14","F_20Plus",4900,107109.295877948
"PS0255","North Gaza","2023-10-14","M_18Plus",7700,119545.51576658
"PS0255","North Gaza","2023-10-14","M_20Plus",7000,110606.228733678
"PS0255","North Gaza","2023-10-14","T_18Plus",13100,236004.452115125
"PS0255","North Gaza","2023-10-14","T_20Plus",12000,217483.562198635
"PS0275","Rafah","2023-10-14","F_18Plus",6100,74677.9847729627
"PS0275","Rafah","2023-10-14","F_20Plus",5600,68382.8294982071
"PS0275","Rafah","2023-10-14","M_18Plus",8400,74205.4256003958
"PS0275","Rafah","2023-10-14","M_20Plus",7700,68731.8279277938
"PS0275","Rafah","2023-10-14","T_18Plus",14500,149365.96884925
"PS0275","Rafah","2023-10-14","T_20Plus",13200,137931.516962998
"PS0265","Deir Al-Balah","2023-10-15","F_18Plus",3500,83219.4861096015
"PS0265","Deir Al-Balah","2023-10-15","F_20Plus",3300,77164.8381289458
"PS0265","Deir Al-Balah","2023-10-15","M_18Plus",4800,82951.6362107495
"PS0265","Deir Al-Balah","2023-10-15","M_20Plus",4400,76130.7784200315
"PS0265","Deir Al-Balah","2023-10-15","T_18Plus",8400,166211.115021416
"PS0265","Deir Al-Balah","2023-10-15","T_20Plus",7700,152968.807186621
"PS0260","Gaza","2023-10-15","F_18Plus",22300,201155.091023365
"PS0260","Gaza","2023-10-15","F_20Plus",20900,186101.437434523
"PS0260","Gaza","2023-10-15","M_18Plus",30700,205104.503542446
"PS0260","Gaza","2023-10-15","M_20Plus",28500,189558.685662459
"PS0260","Gaza","2023-10-15","T_18Plus",53000,406989.677555797
"PS0260","Gaza","2023-10-15","T_20Plus",49100,374367.89748055
"PS0270","Khan Younis","2023-10-15","F_18Plus",9100,116554.143173451
"PS0270","Khan Younis","2023-10-15","F_20Plus",8400,106982.567649018
"PS0270","Khan Younis","2023-10-15","M_18Plus",12100,116403.474466752
"PS0270","Khan Younis","2023-10-15","M_20Plus",11100,107914.72592162
"PS0270","Khan Younis","2023-10-15","T_18Plus",21400,232692.008351674
"PS0270","Khan Younis","2023-10-15","T_20Plus",19900,215606.213162055
"PS0255","North Gaza","2023-10-15","F_18Plus",5100,111155.257582733
"PS0255","North Gaza","2023-10-15","F_20Plus",4700,102755.810068525
"PS0255","North Gaza","2023-10-15","M_18Plus",7500,116240.156582842
"PS0255","North Gaza","2023-10-15","M_20Plus",6800,106594.998778501
"PS0255","North Gaza","2023-10-15","T_18Plus",12700,227921.725218664
"PS0255","North Gaza","2023-10-15","T_20Plus",11600,209450.666393158
"PS0275","Rafah","2023-10-15","F_18Plus",6100,74864.8839831762
"PS0275","Rafah","2023-10-15","F_20Plus",5700,69616.3646100438
"PS0275","Rafah","2023-10-15","M_18Plus",8500,74959.6686198418
"PS0275","Rafah","2023-10-15","M_20Plus",7800,69072.972067037
"PS0275","Rafah","2023-10-15","T_18Plus",14500,148793.775147408
"PS0275","Rafah","2023-10-15","T_20Plus",13400,139499.59451832
"PS0265","Deir Al-Balah","2023-10-16","F_18Plus",3800,84135.5374667664
"PS0265","Deir Al-Balah","2023-10-16","F_20Plus",3600,78248.2240894651
"PS0265","Deir Al-Balah","2023-10-16","M_18Plus",5200,83640.2747372612
"PS0265","Deir Al-Balah","2023-10-16","M_20Plus",4800,77195.5681788783
"PS0265","Deir Al-Balah","2023-10-16","T_18Plus",9100,167517.526559558
"PS0265","Deir Al-Balah","2023-10-16","T_20Plus",8300,153327.223746261
"PS0260","Gaza","2023-10-16","F_18Plus",25000,209993.119759293
"PS0260","Gaza","2023-10-16","F_20Plus",23400,193680.446738529
"PS0260","Gaza","2023-10-16","M_18Plus",34500,214528.157897844
"PS0260","Gaza","2023-10-16","M_20Plus",31900,197211.868846918
"PS0260","Gaza","2023-10-16","T_18Plus",59400,424357.666365627
"PS0260","Gaza","2023-10-16","T_20Plus",55100,390658.908042469
"PS0270","Khan Younis","2023-10-16","F_18Plus",9400,112112.250066553
"PS0270","Khan Younis","2023-10-16","F_20Plus",8700,102995.787572495
"PS0270","Khan Younis","2023-10-16","M_18Plus",12500,111922.904977764
"PS0270","Khan Younis","2023-10-16","M_20Plus",11500,103919.993387961
"PS0270","Khan Younis","2023-10-16","T_18Plus",22100,223562.03337646
"PS0270","Khan Younis","2023-10-16","T_20Plus",20600,207541.255921453
"PS0255","North Gaza","2023-10-16","F_18Plus",5300,107565.894823091
"PS0255","North Gaza","2023-10-16","F_20Plus",4900,99579.7630845105
"PS0255","North Gaza","2023-10-16","M_18Plus",7800,112516.940149253
"PS0255","North Gaza","2023-10-16","M_20Plus",7100,103449.834870144
"PS0255","North Gaza","2023-10-16","T_18Plus",13300,222060.711131911
"PS0255","North Gaza","2023-10-16","T_20Plus",12200,204838.983789107
"PS0275","Rafah","2023-10-16","F_18Plus",6400,73142.0597566232
"PS0275","Rafah","2023-10-16","F_20Plus",6000,68116.7964060562
"PS0275","Rafah","2023-10-16","M_18Plus",8900,73051.1616605091
"PS0275","Rafah","2023-10-16","M_20Plus",8200,67494.8955657465
"PS0275","Rafah","2023-10-16","T_18Plus",15200,145110.363861402
"PS0275","Rafah","2023-10-16","T_20Plus",14000,135526.807241413
"PS0265","Deir Al-Balah","2023-10-17","F_18Plus",4000,82344.8599870418
"PS0265","Deir Al-Balah","2023-10-17","F_20Plus",3800,76896.3097908457
"PS0265","Deir Al-Balah","2023-10-17","M_18Plus",5500,82121.8571208573
"PS0265","Deir Al-Balah","2023-10-17","M_20Plus",5000,75013.9493338983
"PS0265","Deir Al-Balah","2023-10-17","T_18Plus",9600,164506.385521917
"PS0265","Deir Al-Balah","2023-10-17","T_20Plus",8900,152875.14665239
"PS0260","Gaza","2023-10-17","F_18Plus",28400,221801.267895177
"PS0260","Gaza","2023-10-17","F_20Plus",26500,204204.687926309
"PS0260","Gaza","2023-10-17","M_18Plus",39200,226274.30572145
"PS0260","Gaza","2023-10-17","M_20Plus",36200,208771.798183607
"PS0260","Gaza","2023-10-17","T_18Plus",67400,448227.163029007
"PS0260","Gaza","2023-10-17","T_20Plus",62500,412032.857908622
"PS0270","Khan Younis","2023-10-17","F_18Plus",9500,105348.764786208
"PS0270","Khan Younis","2023-10-17","F_20Plus",8800,96991.3034196794
"PS0270","Khan Younis","2023-10-17","M_18Plus",12800,106390.51126913
"PS0270","Khan Younis","2023-10-17","M_20Plus",11700,98629.7716394309
"PS0270","Khan Younis","2023-10-17","T_18Plus",22500,211875.608643058
"PS0270","Khan Younis","2023-10-17","T_20Plus",20900,195789.414003589
"PS0255","North Gaza","2023-10-17","F_18Plus",5800,109447.877977682
"PS0255","North Gaza","2023-10-17","F_20Plus",5400,102168.891570687
"PS0255","North Gaza","2023-10-17","M_18Plus",8500,113821.99718168
"PS0255","North Gaza","2023-10-17","M_20Plus",7700,104660.564777954
"PS0255","North Gaza","2023-10-17","T_18Plus",14400,223807.813850362
"PS0255","North Gaza","2023-10-17","T_20Plus",13200,206078.371356232
"PS0275","Rafah","2023-10-17","F_18Plus",6400,68006.0912262185
"PS0275","Rafah","2023-10-17","F_20Plus",5900,62359.8251835349
"PS0275","Rafah","2023-10-17","M_18Plus",8800,67050.768129514
"PS0275","Rafah","2023-10-17","M_20Plus",8100,62196.0769147576
"PS0275","Rafah","2023-10-17","T_18Plus",15100,134191.330250615
"PS0275","Rafah","2023-10-17","T_20Plus",13900,125117.388819872
"PS0265","Deir Al-Balah","2023-10-18","F_18Plus",2700,88567.9932220429
"PS0265","Deir Al-Balah","2023-10-18","F_20Plus",2600,83107.2376543314
"PS0265","Deir Al-Balah","2023-10-18","M_18Plus",3900,87287.5432449779
"PS0265","Deir Al-Balah","2023-10-18","M_20Plus",3600,80531.3091411842
"PS0265","Deir Al-Balah","2023-10-18","T_18Plus",6600,173815.700496343
"PS0265","Deir Al-Balah","2023-10-18","T_20Plus",6100,160445.928569236
"PS0260","Gaza","2023-10-18","F_18Plus",14000,174224.912982988
"PS0260","Gaza","2023-10-18","F_20Plus",13200,160670.95033118
"PS0260","Gaza","2023-10-18","M_18Plus",21500,186028.388766009
"PS0260","Gaza","2023-10-18","M_20Plus",19800,170262.373607847
"PS0260","Gaza","2023-10-18","T_18Plus",35500,362827.476649549
"PS0260","Gaza","2023-10-18","T_20Plus",33100,334142.573422804
"PS0270","Khan Younis","2023-10-18","F_18Plus",8300,146662.968573478
"PS0270","Khan Younis","2023-10-18","F_20Plus",7700,134055.44106038
"PS0270","Khan Younis","2023-10-18","M_18Plus",11400,142033.035327434
"PS0270","Khan Younis","2023-10-18","M_20Plus",10500,131978.046828406
"PS0270","Khan Younis","2023-10-18","T_18Plus",19800,286547.864014243
"PS0270","Khan Younis","2023-10-18","T_20Plus",18500,265379.049861805
"PS0255","North Gaza","2023-10-18","F_18Plus",3200,96220.1139097049
"PS0255","North Gaza","2023-10-18","F_20Plus",3000,89658.1500904061
"PS0255","North Gaza","2023-10-18","M_18Plus",5000,100361.899169836
"PS0255","North Gaza","2023-10-18","M_20Plus",4600,93226.721663792
"PS0255","North Gaza","2023-10-18","T_18Plus",8300,198255.107968926
"PS0255","North Gaza","2023-10-18","T_20Plus",7600,181687.086427381
"PS0275","Rafah","2023-10-18","F_18Plus",4800,81272.873184113
"PS0275","Rafah","2023-10-18","F_20Plus",4500,75129.2387547586
"PS0275","Rafah","2023-10-18","M_18Plus",7000,79948.5729143737
"PS0275","Rafah","2023-10-18","M_20Plus",6400,73273.7096084182
"PS0275","Rafah","2023-10-18","T_18Plus",11800,161162.152165897
"PS0275","Rafah","2023-10-18","T_20Plus",10900,150238.540459479
"PS0265","Deir Al-Balah","2023-10-19","F_18Plus",2700,85764.7033687811
"PS0265","Deir Al-Balah","2023-10-19","F_20Plus",2600,81105.9378397059
"PS0265","Deir Al-Balah","2023-10-19","M_18Plus",4000,86521.1197834158
"PS0265","Deir Al-Balah","2023-10-19","M_20Plus",3600,78044.078227715
"PS0265","Deir Al-Balah","2023-10-19","T_18Plus",6700,170994.187345011
"PS0265","Deir Al-Balah","2023-10-19","T_20Plus",6200,157775.450344884
"PS0260","Gaza","2023-10-19","F_18Plus",15300,184376.444904105
"PS0260","Gaza","2023-10-19","F_20Plus",14300,169868.664284604
"PS0260","Gaza","2023-10-19","M_18Plus",23400,195673.088122522
"PS0260","Gaza","2023-10-19","M_20Plus",21600,180004.118061253
"PS0260","Gaza","2023-10-19","T_18Plus",38700,383304.799950224
"PS0260","Gaza","2023-10-19","T_20Plus",36100,352581.802856469
"PS0270","Khan Younis","2023-10-19","F_18Plus",8300,142020.898716249
"PS0270","Khan Younis","2023-10-19","F_20Plus",7700,130827.260977443
"PS0270","Khan Younis","2023-10-19","M_18Plus",11400,137266.274038332
"PS0270","Khan Younis","2023-10-19","M_20Plus",10500,127901.869730684
"PS0270","Khan Younis","2023-10-19","T_18Plus",19800,277688.984862643
"PS0270","Khan Younis","2023-10-19","T_20Plus",18500,256752.988788765
"PS0255","North Gaza","2023-10-19","F_18Plus",3300,96086.3317065076
"PS0255","North Gaza","2023-10-19","F_20Plus",3000,87499.0981928817
"PS0255","North Gaza","2023-10-19","M_18Plus",5100,98933.5333230681
"PS0255","North Gaza","2023-10-19","M_20Plus",4700,92311.4632421163
"PS0255","North Gaza","2023-10-19","T_18Plus",8400,194440.646600685
"PS0255","North Gaza","2023-10-19","T_20Plus",7700,178094.319072298
"PS0275","Rafah","2023-10-19","F_18Plus",4800,78700.4831766836
"PS0275","Rafah","2023-10-19","F_20Plus",4500,73320.056596422
"PS0275","Rafah","2023-10-19","M_18Plus",7000,77265.4241552935
"PS0275","Rafah","2023-10-19","M_20Plus",6400,71010.6315878795
"PS0275","Rafah","2023-10-19","T_18Plus",11800,156179.682536395
"PS0275","Rafah","2023-10-19","T_20Plus",11000,146688.617678288
"PS0265","Deir Al-Balah","2023-10-20","F_18Plus",2600,84974.1953159214
"PS0265","Deir Al-Balah","2023-10-20","F_20Plus",2500,79702.2122820457
"PS0265","Deir Al-Balah","2023-10-20","M_18Plus",3800,84978.6132308937
"PS0265","Deir Al-Balah","2023-10-20","M_20Plus",3500,78076.2571777935
"PS0265","Deir Al-Balah","2023-10-20","T_18Plus",6400,168340.409948149
"PS0265","Deir Al-Balah","2023-10-20","T_20Plus",6000,157190.961480076
"PS0260","Gaza","2023-10-20","F_18Plus",14900,184743.497508402
"PS0260","Gaza","2023-10-20","F_20Plus",13900,168749.735066613
"PS0260","Gaza","2023-10-20","M_18Plus",22700,196247.892505153
"PS0260","Gaza","2023-10-20","M_20Plus",21000,180078.336934236
"PS0260","Gaza","2023-10-20","T_18Plus",37600,383815.933040529
"PS0260","Gaza","2023-10-20","T_20Plus",35100,352929.848494779
"PS0270","Khan Younis","2023-10-20","F_18Plus",7900,139081.748666606
"PS0270","Khan Younis","2023-10-20","F_20Plus",7400,128496.20712768
"PS0270","Khan Younis","2023-10-20","M_18Plus",10900,135690.48495077
"PS0270","Khan Younis","2023-10-20","M_20Plus",10000,125343.287439325
"PS0270","Khan Younis","2023-10-20","T_18Plus",18900,273185.17543755
"PS0270","Khan Younis","2023-10-20","T_20Plus",17700,252898.135075871
"PS0255","North Gaza","2023-10-20","F_18Plus",3300,98862.2523272936
"PS0255","North Gaza","2023-10-20","F_20Plus",3100,92404.916973752
"PS0255","North Gaza","2023-10-20","M_18Plus",5100,102283.933800114
"PS0255","North Gaza","2023-10-20","M_20Plus",4700,94988.0827406054
"PS0255","North Gaza","2023-10-20","T_18Plus",8400,200395.939871469
"PS0255","North Gaza","2023-10-20","T_20Plus",7700,183349.04296486
"PS0275","Rafah","2023-10-20","F_18Plus",4700,79287.1680541043
"PS0275","Rafah","2023-10-20","F_20Plus",4400,73267.9464409651
"PS0275","Rafah","2023-10-20","M_18Plus",6700,76458.5149356995
"PS0275","Rafah","2023-10-20","M_20Plus",6200,70786.1965576883
"PS0275","Rafah","2023-10-20","T_18Plus",11500,156870.842997261
"PS0275","Rafah","2023-10-20","T_20Plus",10600,145525.190725117
"PS0265","Deir Al-Balah","2023-10-21","F_18Plus",2400,87769.9977099281
"PS0265","Deir Al-Balah","2023-10-21","F_20Plus",2300,82264.1460549116
"PS0265","Deir Al-Balah","2023-10-21","M_18Plus",3500,87177.1255356437
"PS0265","Deir Al-Balah","2023-10-21","M_20Plus",3200,79975.617179067
"PS0265","Deir Al-Balah","2023-10-21","T_18Plus",6000,175876.308060399
"PS0265","Deir Al-Balah","2023-10-21","T_20Plus",5500,161073.171762647
"PS0260","Gaza","2023-10-21","F_18Plus",12300,170651.117662647
"PS0260","Gaza","2023-10-21","F_20Plus",11500,156631.291920262
"PS0260","Gaza","2023-10-21","M_18Plus",18900,181990.788375283
"PS0260","Gaza","2023-10-21","M_20Plus",17400,167166.059450577
"PS0260","Gaza","2023-10-21","T_18Plus",31200,354925.687300609
"PS0260","Gaza","2023-10-21","T_20Plus",29100,327083.369742394
"PS0270","Khan Younis","2023-10-21","F_18Plus",7600,149719.295905606
"PS0270","Khan Younis","2023-10-21","F_20Plus",7100,138315.014915846
"PS0270","Khan Younis","2023-10-21","M_18Plus",10500,145586.348513639
"PS0270","Khan Younis","2023-10-21","M_20Plus",9600,134812.13740632
"PS0270","Khan Younis","2023-10-21","T_18Plus",18200,293166.536215408
"PS0270","Khan Younis","2023-10-21","T_20Plus",17000,271522.286971739
"PS0255","North Gaza","2023-10-21","F_18Plus",2800,93863.2796445285
"PS0255","North Gaza","2023-10-21","F_20Plus",2600,86947.9056821113
"PS0255","North Gaza","2023-10-21","M_18Plus",4400,98287.5208138972
"PS0255","North Gaza","2023-10-21","M_20Plus",4000,90570.7440661963
"PS0255","North Gaza","2023-10-21","T_18Plus",7200,191421.102057228
"PS0255","North Gaza","2023-10-21","T_20Plus",6600,175677.466179994
"PS0275","Rafah","2023-10-21","F_18Plus",4500,84945.1709496166
"PS0275","Rafah","2023-10-21","F_20Plus",4200,78462.659317925
"PS0275","Rafah","2023-10-21","M_18Plus",6500,82617.6561841686
"PS0275","Rafah","2023-10-21","M_20Plus",6000,76747.602747488
"PS0275","Rafah","2023-10-21","T_18Plus",11000,167218.667661314
"PS0275","Rafah","2023-10-21","T_20Plus",10200,156536.88408393
"PS0265","Deir Al-Balah","2023-10-22","F_18Plus",2200,102677.87724684
"PS0265","Deir Al-Balah","2023-10-22","F_20Plus",2100,96401.4617520788
"PS0265","Deir Al-Balah","2023-10-22","M_18Plus",3400,107013.498540264
"PS0265","Deir Al-Balah","2023-10-22","M_20Plus",3100,98057.5380687065
"PS0265","Deir Al-Balah","2023-10-22","T_18Plus",5600,208319.827529532
"PS0265","Deir Al-Balah","2023-10-22","T_20Plus",5200,193230.343654478
"PS0260","Gaza","2023-10-22","F_18Plus",7100,125713.44554485
"PS0260","Gaza","2023-10-22","F_20Plus",6700,117121.616834619
"PS0260","Gaza","2023-10-22","M_18Plus",11300,137496.35661672
"PS0260","Gaza","2023-10-22","M_20Plus",10400,126457.288538803
"PS0260","Gaza","2023-10-22","T_18Plus",18600,268523.483423307
"PS0260","Gaza","2023-10-22","T_20Plus",17300,246730.613705264
"PS0270","Khan Younis","2023-10-22","F_18Plus",7100,178501.507368123
"PS0270","Khan Younis","2023-10-22","F_20Plus",6600,165019.961476359
"PS0270","Khan Younis","2023-10-22","M_18Plus",9800,171704.854897221
"PS0270","Khan Younis","2023-10-22","M_20Plus",9000,159960.200638751
"PS0270","Khan Younis","2023-10-22","T_18Plus",17000,347518.892437933
"PS0270","Khan Younis","2023-10-22","T_20Plus",15900,322229.388667268
"PS0255","North Gaza","2023-10-22","F_18Plus",1900,81285.0448467087
"PS0255","North Gaza","2023-10-22","F_20Plus",1700,72965.2820618479
"PS0255","North Gaza","2023-10-22","M_18Plus",3000,84682.1944138388
"PS0255","North Gaza","2023-10-22","M_20Plus",2700,77375.4838661019
"PS0255","North Gaza","2023-10-22","T_18Plus",4900,165325.515699613
"PS0255","North Gaza","2023-10-22","T_20Plus",4400,148605.971538345
"PS0275","Rafah","2023-10-22","F_18Plus",4100,98770.9868658057
"PS0275","Rafah","2023-10-22","F_20Plus",3800,91112.6957661513
"PS0275","Rafah","2023-10-22","M_18Plus",5900,94762.5349545872
"PS0275","Rafah","2023-10-22","M_20Plus",5400,87421.6497372855
"PS0275","Rafah","2023-10-22","T_18Plus",10000,192920.582204573
"PS0275","Rafah","2023-10-22","T_20Plus",9300,181096.86117535
"PS0265","Deir Al-Balah","2023-10-23","F_18Plus",2200,105607.760510317
"PS0265","Deir Al-Balah","2023-10-23","F_20Plus",2100,98895.0875895071
"PS0265","Deir Al-Balah","2023-10-23","M_18Plus",3300,107372.397019443
"PS0265","Deir Al-Balah","2023-10-23","M_20Plus",3000,97873.8366759021
"PS0265","Deir Al-Balah","2023-10-23","T_18Plus",5500,210689.464154319
"PS0265","Deir Al-Balah","2023-10-23","T_20Plus",5100,194988.485316245
"PS0260","Gaza","2023-10-23","F_18Plus",6700,122016.098814592
"PS0260","Gaza","2023-10-23","F_20Plus",6300,112978.006165935
"PS0260","Gaza","2023-10-23","M_18Plus",10700,134590.866094671
"PS0260","Gaza","2023-10-23","M_20Plus",9800,122903.052360133
"PS0260","Gaza","2023-10-23","T_18Plus",17600,261649.280492456
"PS0260","Gaza","2023-10-23","T_20Plus",16300,239183.571885634
"PS0270","Khan Younis","2023-10-23","F_18Plus",7000,181009.150778909
"PS0270","Khan Younis","2023-10-23","F_20Plus",6600,169288.548613421
"PS0270","Khan Younis","2023-10-23","M_18Plus",9700,175690.102697189
"PS0270","Khan Younis","2023-10-23","M_20Plus",8900,163149.408804802
"PS0270","Khan Younis","2023-10-23","T_18Plus",16900,355757.243534364
"PS0270","Khan Younis","2023-10-23","T_20Plus",15800,329451.824448898
"PS0255","North Gaza","2023-10-23","F_18Plus",1800,79204.2535710643
"PS0255","North Gaza","2023-10-23","F_20Plus",1600,70449.58305527
"PS0255","North Gaza","2023-10-23","M_18Plus",2800,81704.8700274853
"PS0255","North Gaza","2023-10-23","M_20Plus",2600,76849.1429931875
"PS0255","North Gaza","2023-10-23","T_18Plus",4600,159822.966164685
"PS0255","North Gaza","2023-10-23","T_20Plus",4200,145948.515576056
"PS0275","Rafah","2023-10-23","F_18Plus",4000,99111.5981974446
"PS0275","Rafah","2023-10-23","F_20Plus",3700,91009.7924669226
"PS0275","Rafah","2023-10-23","M_18Plus",5800,96301.2035838429
"PS0275","Rafah","2023-10-23","M_20Plus",5300,88496.7200156232
"PS0275","Rafah","2023-10-23","T_18Plus",9800,194689.346949135
"PS0275","Rafah","2023-10-23","T_20Plus",9100,182320.781513872
"PS0265","Deir Al-Balah","2023-10-24","F_18Plus",2200,111325.551049668
"PS0265","Deir Al-Balah","2023-10-24","F_20Plus",2100,103272.988149047
"PS0265","Deir Al-Balah","2023-10-24","M_18Plus",3300,111497.418060628
"PS0265","Deir Al-Balah","2023-10-24","M_20Plus",3100,103900.13084831
"PS0265","Deir Al-Balah","2023-10-24","T_18Plus",5500,219213.29778947
"PS0265","Deir Al-Balah","2023-10-24","T_20Plus",5100,203417.929093399
"PS0260","Gaza","2023-10-24","F_18Plus",5800,111344.647961414
"PS0260","Gaza","2023-10-24","F_20Plus",5400,101125.14102079
"PS0260","Gaza","2023-10-24","M_18Plus",9400,122781.186461872
"PS0260","Gaza","2023-10-24","M_20Plus",8700,112089.488710025
"PS0260","Gaza","2023-10-24","T_18Plus",15200,235111.862499352
"PS0260","Gaza","2023-10-24","T_20Plus",14200,217376.379024508
"PS0270","Khan Younis","2023-10-24","F_18Plus",7000,190809.305662019
"PS0270","Khan Younis","2023-10-24","F_20Plus",6600,176782.63603235
"PS0270","Khan Younis","2023-10-24","M_18Plus",9800,184320.568028721
"PS0270","Khan Younis","2023-10-24","M_20Plus",9000,169491.15900955
"PS0270","Khan Younis","2023-10-24","T_18Plus",17000,372340.300715662
"PS0270","Khan Younis","2023-10-24","T_20Plus",15800,343694.181514079
"PS0255","North Gaza","2023-10-24","F_18Plus",1600,74215.5659072249
"PS0255","North Gaza","2023-10-24","F_20Plus",1500,68970.2384362684
"PS0255","North Gaza","2023-10-24","M_18Plus",2600,78783.5274714335
"PS0255","North Gaza","2023-10-24","M_20Plus",2400,72876.2412262376
"PS0255","North Gaza","2023-10-24","T_18Plus",4300,155443.97280238
"PS0255","North Gaza","2023-10-24","T_20Plus",3900,141382.371403558
"PS0275","Rafah","2023-10-24","F_18Plus",3800,99253.7912920005
"PS0275","Rafah","2023-10-24","F_20Plus",3600,92470.0142526006
"PS0275","Rafah","2023-10-24","M_18Plus",5700,98276.7393999762
"PS0275","Rafah","2023-10-24","M_20Plus",5300,90915.1410555245
"PS0275","Rafah","2023-10-24","T_18Plus",9700,200498.867488095
"PS0275","Rafah","2023-10-24","T_20Plus",8900,186022.31770516
"PS0265","Deir Al-Balah","2023-10-25","F_18Plus",2100,107042.426992367
"PS0265","Deir Al-Balah","2023-10-25","F_20Plus",2000,100434.119305817
"PS0265","Deir Al-Balah","2023-10-25","M_18Plus",3400,115426.194409785
"PS0265","Deir Al-Balah","2023-10-25","M_20Plus",3100,105164.229527159
"PS0265","Deir Al-Balah","2023-10-25","T_18Plus",5600,225661.709427008
"PS0265","Deir Al-Balah","2023-10-25","T_20Plus",5100,205785.823857042
"PS0260","Gaza","2023-10-25","F_18Plus",5600,108291.372955725
"PS0260","Gaza","2023-10-25","F_20Plus",5200,99438.040013283
"PS0260","Gaza","2023-10-25","M_18Plus",9200,120744.230752197
"PS0260","Gaza","2023-10-25","M_20Plus",8600,112149.16299806
"PS0260","Gaza","2023-10-25","T_18Plus",14800,231450.599466229
"PS0260","Gaza","2023-10-25","T_20Plus",13800,213712.201143357
"PS0270","Khan Younis","2023-10-25","F_18Plus",7000,192204.712310032
"PS0270","Khan Younis","2023-10-25","F_20Plus",6600,180519.215242301
"PS0270","Khan Younis","2023-10-25","M_18Plus",9700,183313.330635796
"PS0270","Khan Younis","2023-10-25","M_20Plus",8900,169647.122064911
"PS0270","Khan Younis","2023-10-25","T_18Plus",16700,369805.388940162
"PS0270","Khan Younis","2023-10-25","T_20Plus",15600,343293.765635541
